"","SAMPLID","LEN","CLEN"
"4229",20200543,260,33
"4230",20200543,265,13
"4231",20200543,270,9
"4232",20200543,275,5
"4233",20200543,280,3
"4234",20200543,285,3
"4235",20200543,295,2
"4236",20200544,195,1
"4237",20200544,210,1
"4238",20200544,220,2
"4239",20200544,230,2
"4240",20200544,235,1
"4241",20200544,240,3
"4242",20200544,245,5
"4243",20200544,250,25
"4244",20200544,255,8
"4245",20200544,260,35
"4246",20200544,265,19
"4247",20200544,270,23
"4248",20200544,275,5
"4249",20200544,280,6
"4250",20200544,285,4
"4251",20200544,290,10
"4252",20200545,210,1
"4253",20200545,220,1
"4254",20200545,225,1
"4255",20200545,230,4
"4256",20200545,235,1
"4257",20200545,240,10
"4258",20200545,245,4
"4259",20200545,250,35
"4260",20200545,255,32
"4261",20200545,260,40
"4262",20200545,265,27
"4263",20200545,270,21
"4264",20200545,275,14
"4265",20200545,280,8
"4266",20200545,285,2
"4267",20200545,290,5
"4268",20200562,200,4
"4269",20200562,205,2
"4270",20200562,210,20
"4271",20200562,215,15
"4272",20200562,220,26
"4273",20200562,225,26
"4274",20200562,230,10
"4275",20200562,235,7
"4276",20200562,240,6
"4277",20200562,245,1
"4278",20200562,250,5
"4279",20200562,255,7
"4280",20200562,260,7
"4281",20200562,265,3
"4282",20200562,270,1
"4283",20200562,285,1
"4284",20200562,290,1
"4285",20200563,190,2
"4286",20200563,195,1
"4287",20200563,200,1
"4288",20200563,205,12
"4289",20200563,210,25
"4290",20200563,215,33
"4291",20200563,220,42
"4292",20200563,225,23
"4293",20200563,230,21
"4294",20200563,235,5
"4295",20200563,240,6
"4296",20200563,245,3
"4297",20200563,250,7
"4298",20200563,255,4
"4299",20200563,260,6
"4300",20200563,265,1
"4301",20200563,270,1
"4302",20200563,280,1
"4303",20200564,190,8
"4304",20200564,180,3
"4305",20200564,185,2
"4306",20200564,195,8
"4307",20200564,200,27
"4308",20200564,205,13
"4309",20200564,210,35
"4310",20200564,215,16
"4311",20200564,220,20
"4312",20200564,225,2
"4313",20200564,230,6
"4314",20200564,240,1
"4315",20200564,250,2
"4316",20200564,255,2
"4317",20200564,260,2
"4318",20200564,265,1
"4319",20200564,270,1
"4320",20200564,280,1
"4321",20200565,170,1
"4322",20200565,175,2
"4323",20200565,180,5
"4324",20200565,185,12
"4325",20200565,190,25
"4326",20200565,195,31
"4327",20200565,200,58
"4328",20200565,205,42
"4329",20200565,210,35
"4330",20200565,215,12
"4331",20200565,220,1
"4332",20200565,225,1
"4333",20200565,240,1
"4334",20200565,250,1
"4335",20200565,270,1
"4336",20200566,165,1
"4337",20200566,170,1
"4338",20200566,175,1
"4339",20200566,180,3
"4340",20200566,185,5
"4341",20200566,190,5
"4342",20200566,195,21
"4343",20200566,200,22
"4344",20200566,205,18
"4345",20200566,210,30
"4346",20200566,215,12
"4347",20200566,220,20
"4348",20200566,225,2
"4349",20200566,240,1
"4350",20200566,255,1
"4351",20200566,260,1
"4352",20200566,275,1
"4353",20200567,160,2
"4354",20200567,165,2
"4355",20200567,170,3
"4356",20200567,175,1
"4357",20200567,180,7
"4358",20200567,185,9
"4359",20200567,190,7
"4360",20200567,195,10
"4361",20200567,200,22
"4362",20200567,205,13
"4363",20200567,210,33
"4364",20200567,215,17
"4365",20200567,220,13
"4366",20200567,225,3
"4367",20200567,230,1
"4368",20200567,235,1
"4369",20200567,250,1
"4370",20200567,255,1
"4371",20200567,260,1
"4372",20200567,270,1
"4373",20200567,275,1
"4374",20200567,280,1
"4375",20200568,150,2
"4376",20200568,155,1
"4377",20200568,160,3
"4378",20200568,165,2
"4379",20200568,170,7
"4380",20200568,175,6
"4381",20200568,180,16
"4382",20200568,185,25
"4383",20200568,190,36
"4384",20200568,195,32
"4385",20200568,200,41
"4386",20200568,205,15
"4387",20200568,210,15
"4388",20200568,215,6
"4389",20200568,220,6
"4390",20200568,230,1
"4391",20200569,190,2
"4392",20200569,195,1
"4393",20200569,200,7
"4394",20200569,205,11
"4395",20200569,210,40
"4396",20200569,215,35
"4397",20200569,220,52
"4398",20200569,225,18
"4399",20200569,230,20
"4400",20200569,235,5
"4401",20200569,240,11
"4402",20200569,245,5
"4403",20200569,250,8
"4404",20200569,255,1
"4405",20200569,260,7
"4406",20200569,265,1
"4407",20200835,280,14
"4408",20200835,285,13
"4409",20200835,290,9
"4410",20200835,295,5
"4411",20200835,310,1
"4412",20200836,230,2
"4413",20200836,235,2
"4414",20200836,240,3
"4415",20200836,245,3
"4416",20200836,250,15
"4417",20200836,255,8
"4418",20200836,260,22
"4419",20200836,265,21
"4420",20200836,270,31
"4421",20200836,275,31
"4422",20200836,280,18
"4423",20200836,285,4
"4424",20200836,290,13
"4425",20200836,295,7
"4426",20200836,300,5
"4427",20200836,305,2
"4428",20200836,310,4
"4429",20200836,315,2
"4430",20200837,175,1
"4431",20200837,185,1
"4432",20200837,190,1
"4433",20200837,195,6
"4434",20200837,200,7
"4435",20200837,205,16
"4436",20200837,210,21
"4437",20200837,215,29
"4438",20200837,220,36
"4439",20200837,225,23
"4440",20200837,230,14
"4441",20200837,235,9
"4442",20200837,240,1
"4443",20200837,245,1
"4444",20200838,200,4
"4445",20200838,205,11
"4446",20200838,210,31
"4447",20200838,215,51
"4448",20200838,220,63
"4449",20200838,225,21
"4450",20200838,230,14
"4451",20200838,235,3
"4452",20200838,240,2
"4453",20200838,245,2
"4454",20200838,255,1
"4455",20200839,180,4
"4456",20200839,185,6
"4457",20200839,165,1
"4458",20200839,175,4
"4459",20200839,190,4
"4460",20200839,195,2
"4461",20200839,200,11
"4462",20200839,205,12
"4463",20200839,210,39
"4464",20200839,215,28
"4465",20200839,220,54
"4466",20200839,230,5
"4467",20200839,235,2
"4468",20200840,170,4
"4469",20200840,175,2
"4470",20200840,180,5
"4471",20200840,185,3
"4472",20200085,210,1
"4473",20200085,220,4
"4474",20200085,230,11
"4475",20200085,225,3
"4476",20200085,235,10
"4477",20200085,240,32
"4478",20200085,245,27
"4479",20200085,250,27
"4480",20200085,255,10
"4481",20200085,260,17
"4482",20200085,265,6
"4483",20200085,270,5
"4484",20200085,275,4
"4485",20200085,280,6
"4486",20200085,285,3
"4487",20200085,290,2
"4488",20200085,300,2
"4489",20200086,210,1
"4490",20200086,220,2
"4491",20200086,225,2
"4492",20200086,230,13
"4493",20200086,235,11
"4494",20200086,240,18
"4495",20200086,245,18
"4496",20200086,250,28
"4497",20200086,255,10
"4498",20200086,260,18
"4499",20200086,265,9
"4500",20200086,270,6
"4501",20200086,275,1
"4502",20200086,280,7
"4503",20200086,290,4
"4504",20200086,310,2
"4505",20201024,180,2
"4506",20200840,190,2
"4507",20200840,195,2
"4508",20200840,200,27
"4509",20200840,205,25
"4510",20200840,210,42
"4511",20200840,215,49
"4512",20200840,220,48
"4513",20200840,225,13
"4514",20200840,230,15
"4515",20200840,235,2
"4516",20200840,240,1
"4517",20200840,245,2
"4518",20200840,250,1
"4519",20200841,185,2
"4520",20200841,190,1
"4521",20200841,200,12
"4522",20200841,205,16
"4523",20200841,210,41
"4524",20200841,215,29
"4525",20200485,225,6
"4526",20200485,230,3
"4527",20200485,235,2
"4528",20200485,240,1
"4529",20200485,245,1
"4530",20201000,185,4
"4531",20201000,190,5
"4532",20201000,195,4
"4533",20201000,200,17
"4534",20201000,205,17
"4535",20201000,210,46
"4536",20201000,215,37
"4537",20201000,220,32
"4538",20201000,225,15
"4539",20201000,230,10
"4540",20201000,260,1
"4541",20201001,180,3
"4542",20201001,185,2
"4543",20201001,190,11
"4544",20201001,195,12
"4545",20201001,200,38
"4546",20201001,205,35
"4547",20201001,210,46
"4548",20201001,215,37
"4549",20201001,220,32
"4550",20201001,225,5
"4551",20201001,230,2
"4552",20201002,170,4
"4553",20201002,155,2
"4554",20201002,160,3
"4555",20201002,175,5
"4556",20201002,180,7
"4557",20201002,190,8
"4558",20201002,195,9
"4559",20201002,185,4
"4560",20201002,200,12
"4561",20201002,205,21
"4562",20201002,210,28
"4563",20201002,215,23
"4564",20201002,220,28
"4565",20201002,225,14
"4566",20201002,230,10
"4567",20201002,240,2
"4568",20201003,170,2
"4569",20201003,175,1
"4570",20201003,180,3
"4571",20201003,185,10
"4572",20201003,190,17
"4573",20201003,195,28
"4574",20201003,200,26
"4575",20201003,205,31
"4576",20201003,210,40
"4577",20201003,215,31
"4578",20201003,220,30
"4579",20201003,225,7
"4580",20201003,230,3
"4581",20201004,175,1
"4582",20201004,150,1
"4583",20201004,160,1
"4584",20201004,180,5
"4585",20201004,185,5
"4586",20201004,190,3
"4587",20201004,200,9
"4588",20201004,205,6
"4589",20201004,210,34
"4590",20201004,215,12
"4591",20201004,220,45
"4592",20201004,225,13
"4593",20201004,230,13
"4594",20201004,235,1
"4595",20201004,240,1
"4596",20201005,165,1
"4597",20201005,170,1
"4598",20201005,175,1
"4599",20201005,180,2
"4600",20201005,185,5
"4601",20201005,190,10
"4602",20201005,195,15
"4603",20201005,200,21
"4604",20201005,205,27
"4605",20201005,210,38
"4606",20201005,215,30
"4607",20201005,220,41
"4608",20201005,225,20
"4609",20201005,230,8
"4610",20201005,235,2
"4611",20201005,240,1
"4612",20201006,150,1
"4613",20201006,165,3
"4614",20201006,170,2
"4615",20201006,175,3
"4616",20201006,180,8
"4617",20201006,185,5
"4618",20201006,190,10
"4619",20201006,195,12
"4620",20201006,200,19
"4621",20201006,205,28
"4622",20201006,210,50
"4623",20201006,215,25
"4624",20201006,220,31
"4625",20201006,225,10
"4626",20201006,230,7
"4627",20201006,235,3
"4628",20201007,170,2
"4629",20201007,175,2
"4630",20201007,180,3
"4631",20201007,185,4
"4632",20201007,190,10
"4633",20201007,195,15
"4634",20201007,200,34
"4635",20201007,205,36
"4636",20201007,210,40
"4637",20201007,215,37
"4638",20201007,220,37
"4639",20201007,225,13
"4640",20201007,230,3
"4641",20201008,235,3
"4642",20201008,240,12
"4643",20201008,245,8
"4644",20201008,250,17
"4645",20201008,255,10
"4646",20201008,260,25
"4647",20201008,265,18
"4648",20201008,270,37
"4649",20201008,275,20
"4650",20201008,280,43
"4651",20201008,285,13
"4652",20201008,290,20
"4653",20201008,295,18
"4654",20201009,265,1
"4655",20201009,270,4
"4656",20201009,275,5
"4657",20201009,280,33
"4658",20201009,285,28
"4659",20201009,290,34
"4660",20201009,295,15
"4661",20201009,300,22
"4662",20201009,305,3
"4663",20201009,310,1
"4664",20201009,315,3
"4665",20201009,320,1
"4666",20201087,175,23
"4667",20201087,180,7
"4668",20201087,185,8
"4669",20201087,190,20
"4670",20201087,195,13
"4671",20201087,200,7
"4672",20201087,205,10
"4673",20201087,210,13
"4674",20201087,215,35
"4675",20201087,220,10
"4676",20201087,225,25
"4677",20201087,230,6
"4678",20201087,235,5
"4679",20201087,245,2
"4680",20201088,170,1
"4681",20201088,175,3
"4682",20201088,180,7
"4683",20201088,185,17
"4684",20201088,190,23
"4685",20201088,195,15
"4686",20201088,200,7
"4687",20201088,205,12
"4688",20201088,210,18
"4689",20201088,215,24
"4690",20201088,220,29
"4691",20201088,225,42
"4692",20201088,230,33
"4693",20201088,235,11
"4694",20201088,240,7
"4695",20201088,245,3
"4696",20201089,170,3
"4697",20201089,175,11
"4698",20201089,180,8
"4699",20201089,185,5
"4700",20201089,190,3
"4701",20201089,195,7
"4702",20201089,200,5
"4703",20201089,205,5
"4704",20201089,210,10
"4705",20201089,215,40
"4706",20201089,220,27
"4707",20201089,225,47
"4708",20201089,230,12
"4709",20201089,235,3
"4710",20201089,240,2
"4711",20201089,250,6
"4712",20201090,170,1
"4713",20201090,175,4
"4714",20201090,180,7
"4715",20201090,185,17
"4716",20201090,190,10
"4717",20201090,195,12
"4718",20201090,200,6
"4719",20201090,205,15
"4720",20201090,210,16
"4721",20201090,215,30
"4722",20201090,220,46
"4723",20201090,225,42
"4724",20201090,230,32
"4725",20201090,235,11
"4726",20201090,240,6
"4727",20201090,245,1
"4728",20201091,175,11
"4729",20201091,180,10
"4730",20201091,185,18
"4731",20201091,190,6
"4732",20201091,195,13
"4733",20201091,200,7
"4734",20201091,205,10
"4735",20201091,210,14
"4736",20201091,215,22
"4737",20201091,220,20
"4738",20201091,225,30
"4739",20201091,230,16
"4740",20201091,235,5
"4741",20201092,170,2
"4742",20201092,175,5
"4743",20201092,165,1
"4744",20201092,180,11
"4745",20201092,185,15
"4746",20201092,190,8
"4747",20201092,195,15
"4748",20201092,200,13
"4749",20201092,205,21
"4750",20201092,210,19
"4751",20201092,215,27
"4752",20201092,220,30
"4753",20201092,225,36
"4754",20201092,230,16
"4755",20201092,235,7
"4756",20201092,240,1
"4757",20200186,200,1
"4758",20200186,205,2
"4759",20200186,210,2
"4760",20200186,215,1
"4761",20200186,220,2
"4762",20200186,225,1
"4763",20200186,230,3
"4764",20200186,235,4
"4765",20200186,240,22
"4766",20200186,245,14
"4767",20200186,250,26
"4768",20200186,255,17
"4769",20200186,260,32
"4770",20200186,265,12
"4771",20200186,270,18
"4772",20200186,275,9
"4773",20200186,280,11
"4774",20200186,285,3
"4775",20200186,290,2
"4776",20200186,295,1
"4777",20200186,300,3
"4778",20200186,310,1
"4779",20200187,200,1
"4780",20200187,205,1
"4781",20200187,210,2
"4782",20200187,215,1
"4783",20200187,230,5
"4784",20200187,235,3
"4785",20200187,240,8
"4786",20200187,245,11
"4787",20200187,250,27
"4788",20200187,255,14
"4789",20200187,260,22
"4790",20200187,265,18
"4791",20200187,270,15
"4792",20200187,275,6
"4793",20200187,280,10
"4794",20200187,285,4
"4795",20200187,290,2
"4796",20200188,155,2
"4797",20200188,160,2
"4798",20200188,165,7
"4799",20200188,170,12
"4800",20200188,175,17
"4801",20200188,180,28
"4802",20200188,185,20
"4803",20200188,190,26
"4804",20200188,195,20
"4805",20200188,200,14
"4806",20200188,205,11
"4807",20200188,210,8
"4808",20200188,215,1
"4809",20200188,220,2
"4810",20200188,225,2
"4811",20200978,295,12
"4812",20200978,300,11
"4813",20200978,305,3
"4814",20200978,310,3
"4815",20200979,235,1
"4816",20200979,240,1
"4817",20200979,245,1
"4818",20200979,250,4
"4819",20200979,255,5
"4820",20200979,260,9
"4821",20200979,265,7
"4822",20200979,270,14
"4823",20200979,275,5
"4824",20200979,280,29
"4825",20200979,285,10
"4826",20200979,290,31
"4827",20200979,295,8
"4828",20200979,300,11
"4829",20200979,305,5
"4830",20200778,170,13
"4831",20200778,175,6
"4832",20200778,160,2
"4833",20200778,180,8
"4834",20200778,185,8
"4835",20200778,190,25
"4836",20200778,195,10
"4837",20200778,200,49
"4838",20200778,205,6
"4839",20200778,210,15
"4840",20200778,215,5
"4841",20200778,220,1
"4842",20200779,165,1
"4843",20200779,170,1
"4844",20200779,175,2
"4845",20200779,180,7
"4846",20200779,185,7
"4847",20200779,190,11
"4848",20200779,195,36
"4849",20200779,200,49
"4850",20200779,205,43
"4851",20200779,210,23
"4852",20200779,215,16
"4853",20200779,220,7
"4854",20200780,190,1
"4855",20200780,195,2
"4856",20200780,200,17
"4857",20200780,205,11
"4858",20200780,210,38
"4859",20200780,215,31
"4860",20200780,220,43
"4861",20200780,225,10
"4862",20200780,230,17
"4863",20200780,235,12
"4864",20200780,240,10
"4865",20200780,245,5
"4866",20200780,250,10
"4867",20200780,255,3
"4868",20200780,260,7
"4869",20200780,265,3
"4870",20200780,270,5
"4871",20200780,275,1
"4872",20200780,280,2
"4873",20200780,310,1
"4874",20200781,200,6
"4875",20200781,205,12
"4876",20200781,210,13
"4877",20200781,215,38
"4878",20200781,220,44
"4879",20200781,225,32
"4880",20200781,230,17
"4881",20200781,235,8
"4882",20200781,240,9
"4883",20200781,245,7
"4884",20200781,250,8
"4885",20200781,255,9
"4886",20200781,260,7
"4887",20200781,265,4
"4888",20200781,270,3
"4889",20200781,275,5
"4890",20200781,280,3
"4891",20200781,285,3
"4892",20200781,290,1
"4893",20200782,250,2
"4894",20200782,260,2
"4895",20200782,265,1
"4896",20200782,270,22
"4897",20200782,275,21
"4898",20200782,280,28
"4899",20200782,285,28
"4900",20200782,290,26
"4901",20200782,295,14
"4902",20200782,300,3
"4903",20200782,305,1
"4904",20200783,250,1
"4905",20200783,255,2
"4906",20200783,260,2
"4907",20200783,265,12
"4908",20200783,270,27
"4909",20200783,275,15
"4910",20200783,280,50
"4911",20200783,285,11
"4912",20200783,290,25
"4913",20200783,295,4
"4914",20200783,305,1
"4915",20200784,150,25
"4916",20200784,155,25
"4917",20200784,160,21
"4918",20200784,165,15
"4919",20200784,170,20
"4920",20200784,175,32
"4921",20200784,180,8
"4922",20200784,185,15
"4923",20200784,190,5
"4924",20200933,235,2
"4925",20200933,240,3
"4926",20200933,245,3
"4927",20200933,250,8
"4928",20200933,255,8
"4929",20200933,260,17
"4930",20200933,265,6
"4931",20200933,270,17
"4932",20200933,275,11
"4933",20200933,280,24
"4934",20200933,285,13
"4935",20200933,290,19
"4936",20200933,295,5
"4937",20200933,300,10
"4938",20200933,305,1
"4939",20200933,310,2
"4940",20200933,315,2
"4941",20200934,240,6
"4942",20200934,245,3
"4943",20200934,250,7
"4944",20200934,255,8
"4945",20200934,260,26
"4946",20200934,265,22
"4947",20200934,270,35
"4948",20200934,275,23
"4949",20200934,280,26
"4950",20200934,285,17
"4951",20200934,290,20
"4952",20200934,295,10
"4953",20200934,300,7
"4954",20200934,305,5
"4955",20200934,310,7
"4956",20200935,230,1
"4957",20200935,240,3
"4958",20200935,245,6
"4959",20200935,250,9
"4960",20200935,255,9
"4961",20200935,260,19
"4962",20200935,265,8
"4963",20200935,270,20
"4964",20200935,275,6
"4965",20200935,280,20
"4966",20200935,285,12
"4967",20200935,290,18
"4968",20200935,295,5
"4969",20200935,300,8
"4970",20200935,310,4
"4971",20200935,320,2
"4972",20200936,225,1
"4973",20200936,230,5
"4974",20200936,235,3
"4975",20200936,240,13
"4976",20200936,245,11
"4977",20200936,250,16
"4978",20200936,255,20
"4979",20200936,260,22
"4980",20200936,265,17
"4981",20200936,270,30
"4982",20200936,275,21
"4983",20200936,280,44
